,bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,setName
201,ABUGames,0.05,0,2019-11-040154,0.12,0.12,TCG Player,Rally for the Throne,9.090907096862793,Throne_of_Eldraine_Foil
202,ABUGames,0.05,0,2019-11-040154,0.44,0.35,Card Kingdom,Rampart Smasher,-2.2222201824188232,Throne_of_Eldraine_Foil
203,CoolStuff,40.0,0,2019-11-040154,9.97,9.97,TCG Player,"Rankle, Master of Pranks",-2.731704711914062,Throne_of_Eldraine_Foil
204,StrikeZone,3.0,0,2019-11-040154,4.97,4.49,Card Kingdom,Realm-Cloaked Giant,-6.049152374267577,Throne_of_Eldraine_Foil
205,UNDEFINED,0.0,0,2019-11-040154,0.42,0.25,Card Kingdom,Reaper of Night,-2.325586080551147,Throne_of_Eldraine_Foil
206,ABUGames,0.02,0,2019-11-040154,0.05,0.05,TCG Player,Reave Soul,0.0,Throne_of_Eldraine_Foil
207,ABUGames,0.05,0,2019-11-040154,0.18,0.18,TCG Player,Redcap Melee,0.0,Throne_of_Eldraine_Foil
208,ABUGames,0.03,0,2019-11-040154,0.06,0.06,TCG Player,Redcap Raiders,-14.28571605682373,Throne_of_Eldraine_Foil
209,ABUGames,0.05,0,2019-11-040154,0.12,0.12,TCG Player,Resolute Rider,19.999996185302734,Throne_of_Eldraine_Foil
210,CoolStuff,7.0,0,2019-11-040154,0.65,0.49,Card Kingdom,Return of the Wildspeaker,29.99999618530273,Throne_of_Eldraine_Foil
211,ABUGames,0.05,0,2019-11-040154,0.15,0.15,TCG Player,Return to Nature,66.66667175292969,Throne_of_Eldraine_Foil
212,Card Kingdom,0.06,0,2019-11-040154,0.25,0.25,TCG Player,Revenge of Ravens,-7.407411098480225,Throne_of_Eldraine_Foil
213,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Rider in Need,,Throne_of_Eldraine_Foil
214,ABUGames,0.05,0,2019-11-040154,0.09,0.09,TCG Player,Righteousness,-9.999998092651367,Throne_of_Eldraine_Foil
215,UNDEFINED,0.0,0,2019-11-040154,0.43,0.25,Card Kingdom,Rimrock Knight,0.0,Throne_of_Eldraine_Foil
216,CoolStuff,4.0,0,2019-11-040154,4.54,4.54,TCG Player,Robber of the Rich,6.82352876663208,Throne_of_Eldraine_Foil
217,UNDEFINED,0.0,0,2019-11-040154,0.21,0.25,Card Kingdom,Rosethorn Acolyte,0.0,Throne_of_Eldraine_Foil
218,ABUGames,0.02,0,2019-11-040154,0.08,0.08,TCG Player,Rosethorn Halberd,59.99999618530274,Throne_of_Eldraine_Foil
219,ABUGames,0.03,0,2019-11-040154,0.06,0.06,TCG Player,Roving Keep,19.999996185302734,Throne_of_Eldraine_Foil
220,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Rowan's Battleguard,,Throne_of_Eldraine_Foil
221,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Rowan's Stalwarts,,Throne_of_Eldraine_Foil
222,StrikeZone,2.0,0,2019-11-040154,3.4,1.49,Card Kingdom,"Rowan, Fearless Sparkmage",-7.356947898864746,Throne_of_Eldraine_Foil
223,ABUGames,0.02,0,2019-11-040154,0.11,0.11,TCG Player,Run Away Together,0.0,Throne_of_Eldraine_Foil
224,ABUGames,0.05,0,2019-11-040154,0.06,0.06,TCG Player,Sage of the Falls,-14.28571605682373,Throne_of_Eldraine_Foil
225,ABUGames,0.03,0,2019-11-040154,0.32,0.24,ABUGames,Savvy Hunter,-8.571429252624513,Throne_of_Eldraine_Foil
226,ABUGames,0.02,0,2019-11-040154,0.27,0.25,Card Kingdom,Scalding Cauldron,0.0,Throne_of_Eldraine_Foil
227,ABUGames,0.02,0,2019-11-040154,0.1,0.1,TCG Player,Scorching Dragonfire,0.0,Throne_of_Eldraine_Foil
228,ABUGames,0.02,0,2019-11-040154,0.01,0.01,TCG Player,Searing Barrage,0.0,Throne_of_Eldraine_Foil
229,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Seasonal Ritual,,Throne_of_Eldraine_Foil
230,ABUGames,0.05,0,2019-11-040154,0.33,0.33,TCG Player,Seven Dwarves,0.0,Throne_of_Eldraine_Foil
231,ABUGames,0.05,0,2019-11-040154,0.43,0.35,Card Kingdom,Shambling Suit,2.38095736503601,Throne_of_Eldraine_Foil
232,UNDEFINED,0.0,0,2019-11-040154,0.29,0.35,Card Kingdom,Shepherd of the Flock,-6.451616287231445,Throne_of_Eldraine_Foil
233,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Shield's Might,,Throne_of_Eldraine_Foil
234,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Shimmer Dragon,,Throne_of_Eldraine_Foil
235,ABUGames,0.05,0,2019-11-040154,0.07,0.07,TCG Player,Shinechaser,-12.499998092651367,Throne_of_Eldraine_Foil
236,ABUGames,0.03,0,2019-11-040154,0.1,0.1,TCG Player,Shining Armor,11.11110782623291,Throne_of_Eldraine_Foil
237,ABUGames,0.03,0,2019-11-040154,0.27,0.25,Card Kingdom,Signpost Scarecrow,0.0,Throne_of_Eldraine_Foil
238,ABUGames,0.03,0,2019-11-040154,0.09,0.09,TCG Player,Silverflame Ritual,0.0,Throne_of_Eldraine_Foil
239,UNDEFINED,0.0,0,2019-11-040154,0.17,0.25,Card Kingdom,Silverflame Squire,0.0,Throne_of_Eldraine_Foil
240,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Silverwing Squadron,,Throne_of_Eldraine_Foil
241,ABUGames,0.03,0,2019-11-040154,0.05,0.05,TCG Player,Skullknocker Ogre,-16.666664123535153,Throne_of_Eldraine_Foil
242,ABUGames,0.03,0,2019-11-040154,0.28,0.28,TCG Player,Slaying Fire,-71.13402557373047,Throne_of_Eldraine_Foil
243,UNDEFINED,0.0,0,2019-11-040154,0.64,0.25,Card Kingdom,Smitten Swordmaster,0.0,Throne_of_Eldraine_Foil
244,ABUGames,0.02,0,2019-11-040154,0.1,0.1,TCG Player,So Tiny,11.11110782623291,Throne_of_Eldraine_Foil
245,ABUGames,0.03,0,2019-11-040154,0.08,0.08,TCG Player,Sorcerer's Broom,-11.111116409301758,Throne_of_Eldraine_Foil
246,CoolStuff,7.5,0,2019-11-040154,0.52,0.52,TCG Player,Sorcerous Spyglass,-49.514564514160156,Throne_of_Eldraine_Foil
247,Card Kingdom,0.16,0,2019-11-040154,0.37,0.3,ABUGames,Specter's Shriek,48.0,Throne_of_Eldraine_Foil
248,ABUGames,0.03,0,2019-11-040154,0.09,0.09,TCG Player,Spinning Wheel,-9.999998092651367,Throne_of_Eldraine_Foil
249,ABUGames,0.02,0,2019-11-040154,0.19,0.19,ABUGames,Sporecap Spider,0.0,Throne_of_Eldraine_Foil
250,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Steelbane Hydra,,Throne_of_Eldraine_Foil
251,ABUGames,0.03,0,2019-11-040154,0.16,0.16,TCG Player,Steelclaw Lance,128.57142639160156,Throne_of_Eldraine_Foil
252,ABUGames,0.02,0,2019-11-040154,0.04,0.04,TCG Player,Steelgaze Griffin,-20.000003814697266,Throne_of_Eldraine_Foil
253,CoolStuff,4.5,0,2019-11-040154,0.43,0.35,Card Kingdom,Stolen by the Fae,13.15789794921875,Throne_of_Eldraine_Foil
254,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Stomp,,Throne_of_Eldraine_Foil
255,CoolStuff,11.0,0,2019-11-040154,4.26,3.99,ChannelFireball,Stonecoil Serpent,37.41936492919922,Throne_of_Eldraine_Foil
256,CoolStuff,6.0,0,2019-11-040154,1.28,0.79,Card Kingdom,Stormfist Crusader,113.33332061767578,Throne_of_Eldraine_Foil
257,ABUGames,1.97,0,2019-11-040154,0.15,0.15,TCG Player,Sundering Stroke,0.0,Throne_of_Eldraine_Foil
258,Card Kingdom,0.08,0,2019-11-040154,0.71,0.49,CoolStuff,Swamp,-4.05405855178833,Throne_of_Eldraine_Foil
259,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Swift End,,Throne_of_Eldraine_Foil
260,ABUGames,0.05,0,2019-11-040154,0.15,0.15,TCG Player,"Syr Alin, the Lion's Claw",87.50001525878906,Throne_of_Eldraine_Foil
261,ABUGames,0.05,0,2019-11-040154,0.28,0.28,TCG Player,"Syr Carah, the Bold",-70.52631378173828,Throne_of_Eldraine_Foil
262,ABUGames,0.05,0,2019-11-040154,0.09,0.09,TCG Player,"Syr Elenora, the Discerning",0.0,Throne_of_Eldraine_Foil
263,ABUGames,0.05,0,2019-11-040154,0.24,0.24,TCG Player,"Syr Faren, the Hengehammer",4.3478217124938965,Throne_of_Eldraine_Foil
264,StrikeZone,3.0,0,2019-11-040154,5.29,4.49,Card Kingdom,"Syr Gwyn, Hero of Ashvale",-12.126246452331545,Throne_of_Eldraine_Foil
265,Card Kingdom,1.4,0,2019-11-040154,1.45,1.45,TCG Player,"Syr Konrad, the Grim",-36.12334442138672,Throne_of_Eldraine_Foil
266,ABUGames,0.02,0,2019-11-040154,0.02,0.02,TCG Player,Tall as a Beanstalk,-33.333335876464844,Throne_of_Eldraine_Foil
267,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Taste of Death,,Throne_of_Eldraine_Foil
268,ABUGames,0.02,0,2019-11-040154,0.07,0.07,TCG Player,Tempting Witch,0.0,Throne_of_Eldraine_Foil
269,CoolStuff,35.0,0,2019-11-040154,3.09,3.09,TCG Player,The Cauldron of Eternity,-17.379682540893555,Throne_of_Eldraine_Foil
270,ChannelFireball,2.0,0,2019-11-040154,3.01,3.01,TCG Player,The Circle of Loyalty,-6.811146259307861,Throne_of_Eldraine_Foil
271,ChannelFireball,12.0,0,2019-11-040154,16.89,16.89,TCG Player,The Great Henge,-3.4857175350189213,Throne_of_Eldraine_Foil
272,CoolStuff,3.0,0,2019-11-040154,4.39,4.39,TCG Player,The Magic Mirror,-3.09051513671875,Throne_of_Eldraine_Foil
273,ABUGames,26.75,0,2019-11-040154,16.96,16.96,TCG Player,The Royal Scions,33.01959991455078,Throne_of_Eldraine_Foil
274,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Thorn Mammoth,,Throne_of_Eldraine_Foil
275,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Thornwood Falls,,Throne_of_Eldraine_Foil
276,Card Kingdom,0.6,0,2019-11-040154,1.19,0.75,CoolStuff,Thrill of Possibility,0.0,Throne_of_Eldraine_Foil
277,ABUGames,0.05,0,2019-11-040154,0.1,0.1,TCG Player,Thunderous Snapper,-88.63636016845703,Throne_of_Eldraine_Foil
278,ABUGames,0.02,0,2019-11-040154,0.1,0.1,TCG Player,Tome Raider,11.11110782623291,Throne_of_Eldraine_Foil
279,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Tome of Legends,,Throne_of_Eldraine_Foil
280,CoolStuff,20.0,0,2019-11-040154,11.44,4.49,StrikeZone,"Torbran, Thane of Red Fell",166.04649353027344,Throne_of_Eldraine_Foil
281,ChannelFireball,0.1,0,2019-11-040154,0.5,0.49,StrikeZone,Tournament Grounds,-58.33333587646485,Throne_of_Eldraine_Foil
282,ABUGames,0.05,0,2019-11-040154,0.15,0.15,TCG Player,Trail of Crumbs,-81.92770385742188,Throne_of_Eldraine_Foil
283,ABUGames,0.02,0,2019-11-040154,0.1,0.1,TCG Player,Trapped in the Tower,-9.090907096862793,Throne_of_Eldraine_Foil
284,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Treats to Share,,Throne_of_Eldraine_Foil
285,ABUGames,0.05,0,2019-11-040154,0.1,0.1,TCG Player,True Love's Kiss,0.0,Throne_of_Eldraine_Foil
286,UNDEFINED,0.0,0,2019-11-040154,0.42,0.25,Card Kingdom,Tuinvale Treefolk,0.0,Throne_of_Eldraine_Foil
287,ABUGames,0.06,0,2019-11-040154,0.08,0.08,TCG Player,Turn into a Pumpkin,-33.333335876464844,Throne_of_Eldraine_Foil
288,ABUGames,0.02,0,2019-11-040154,0.06,0.06,TCG Player,Unexplained Vision,-14.28571605682373,Throne_of_Eldraine_Foil
289,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Usher to Safety,,Throne_of_Eldraine_Foil
290,ABUGames,0.32,0,2019-11-040154,1.1,1.1,TCG Player,Vantress Gargoyle,-11.999998092651367,Throne_of_Eldraine_Foil
291,ABUGames,0.02,0,2019-11-040154,0.04,0.04,TCG Player,Vantress Paladin,33.333335876464844,Throne_of_Eldraine_Foil
292,Card Kingdom,0.08,0,2019-11-040154,0.29,0.29,TCG Player,Venerable Knight,-70.70707702636719,Throne_of_Eldraine_Foil
293,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Venture Deeper,,Throne_of_Eldraine_Foil
294,ABUGames,0.06,0,2019-11-040154,0.08,0.08,TCG Player,Wandermare,-11.111116409301758,Throne_of_Eldraine_Foil
295,ABUGames,0.02,0,2019-11-040154,0.19,0.19,ABUGames,Weapon Rack,-5.000002861022949,Throne_of_Eldraine_Foil
296,ABUGames,0.03,0,2019-11-040154,0.07,0.07,TCG Player,Weaselback Redcap,-12.499998092651367,Throne_of_Eldraine_Foil
297,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Welcome Home,,Throne_of_Eldraine_Foil
298,ABUGames,0.02,0,2019-11-040154,0.07,0.07,TCG Player,Wicked Guardian,-12.499998092651367,Throne_of_Eldraine_Foil
299,CoolStuff,5.0,0,2019-11-040154,1.92,1.92,TCG Player,Wicked Wolf,-0.5181342363357541,Throne_of_Eldraine_Foil
300,ABUGames,0.25,0,2019-11-040154,1.48,0.99,Card Kingdom,Wildborn Preserver,-6.329115390777588,Throne_of_Eldraine_Foil
301,ABUGames,0.02,0,2019-11-040154,0.04,0.04,TCG Player,Wildwood Tracker,-20.000003814697266,Throne_of_Eldraine_Foil
302,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Wind-Scarred Crag,,Throne_of_Eldraine_Foil
303,Card Kingdom,0.08,0,2019-11-040154,0.25,0.25,TCG Player,Wintermoor Commander,0.0,Throne_of_Eldraine_Foil
304,ChannelFireball,0.75,0,2019-11-040154,1.38,1.38,TCG Player,Wishclaw Talisman,-32.019702911376946,Throne_of_Eldraine_Foil
305,ABUGames,0.02,0,2019-11-040154,0.15,0.15,TCG Player,Wishful Merfolk,-81.92770385742188,Throne_of_Eldraine_Foil
306,Card Kingdom,0.45,0,2019-11-040154,0.24,0.24,TCG Player,Witch's Cottage,-76.47058868408203,Throne_of_Eldraine_Foil
307,Card Kingdom,0.6,0,2019-11-040154,0.71,0.49,CoolStuff,Witch's Oven,-21.11111068725586,Throne_of_Eldraine_Foil
308,CoolStuff,5.0,0,2019-11-040154,0.5,0.49,Card Kingdom,Witch's Vengeance,0.0,Throne_of_Eldraine_Foil
309,ChannelFireball,0.25,0,2019-11-040154,0.59,0.49,StrikeZone,Witching Well,-47.32143020629883,Throne_of_Eldraine_Foil
310,ABUGames,0.03,0,2019-11-040154,0.05,0.05,TCG Player,Wolf's Quarry,-16.666664123535153,Throne_of_Eldraine_Foil
311,UNDEFINED,0.0,0,2019-11-040154,0.0,999999.0,Unknown,Workshop Elders,,Throne_of_Eldraine_Foil
312,StrikeZone,0.5,0,2019-11-040154,1.38,0.79,Card Kingdom,Worthy Knight,109.09089660644531,Throne_of_Eldraine_Foil
313,ABUGames,4.86,0,2019-11-040154,1.16,0.79,Card Kingdom,"Yorvo, Lord of Garenbrig",0.0,Throne_of_Eldraine_Foil
314,ABUGames,0.02,0,2019-11-040154,0.06,0.06,TCG Player,Youthful Knight,-14.28571605682373,Throne_of_Eldraine_Foil
315,ChannelFireball,0.25,0,2019-11-041130,0.53,0.49,Card Kingdom,Acclaimed Contender,23.25580596923828,Throne_of_Eldraine_Foil
316,StrikeZone,6.0,0,2019-11-041130,8.56,7.99,Card Kingdom,"Alela, Artful Provocateur",-9.513737678527832,Throne_of_Eldraine_Foil
317,Card Kingdom,0.75,0,2019-11-041130,2.77,2.49,StrikeZone,All That Glitters,-36.6132698059082,Throne_of_Eldraine_Foil
318,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Alter Fate,,Throne_of_Eldraine_Foil
319,UNDEFINED,0.0,0,2019-11-041130,0.2,0.35,Card Kingdom,Animating Faerie,0.0,Throne_of_Eldraine_Foil
320,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Arcane Signet,,Throne_of_Eldraine_Foil
321,ABUGames,0.05,0,2019-11-041130,0.18,0.18,TCG Player,Arcanist's Owl,-24.99999618530273,Throne_of_Eldraine_Foil
322,ABUGames,0.03,0,2019-11-041130,0.23,0.23,TCG Player,Archon of Absolution,35.29411697387695,Throne_of_Eldraine_Foil
323,ABUGames,0.03,0,2019-11-041130,0.09,0.09,TCG Player,Ardenvale Paladin,-9.999998092651367,Throne_of_Eldraine_Foil
324,UNDEFINED,0.0,0,2019-11-041130,0.59,0.25,Card Kingdom,Ardenvale Tactician,0.0,Throne_of_Eldraine_Foil
325,ABUGames,16.15,0,2019-11-041130,2.28,2.28,TCG Player,"Ayara, First of Locthwain",12.315271377563475,Throne_of_Eldraine_Foil
326,ABUGames,0.02,0,2019-11-041130,0.11,0.11,TCG Player,Bake into a Pie,0.0,Throne_of_Eldraine_Foil
327,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Banish into Fable,,Throne_of_Eldraine_Foil
328,ABUGames,0.03,0,2019-11-041130,0.08,0.08,TCG Player,Barge In,59.99999618530274,Throne_of_Eldraine_Foil
329,ABUGames,0.02,0,2019-11-041130,0.06,0.06,TCG Player,Barrow Witches,0.0,Throne_of_Eldraine_Foil
330,ABUGames,0.02,0,2019-11-041130,0.05,0.05,TCG Player,Bartered Cow,-28.57142639160156,Throne_of_Eldraine_Foil
331,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Battle Display,,Throne_of_Eldraine_Foil
332,UNDEFINED,0.0,0,2019-11-041130,0.28,0.25,Card Kingdom,Beanstalk Giant,0.0,Throne_of_Eldraine_Foil
333,ABUGames,0.05,0,2019-11-041130,0.17,0.17,TCG Player,Belle of the Brawl,13.333329200744627,Throne_of_Eldraine_Foil
334,ABUGames,0.02,0,2019-11-041130,0.14,0.14,TCG Player,Beloved Princess,0.0,Throne_of_Eldraine_Foil
335,CoolStuff,7.5,0,2019-11-041130,0.6900000000000001,0.69,TCG Player,Blacklance Paragon,-4.166670799255371,Throne_of_Eldraine_Foil
336,ABUGames,0.02,0,2019-11-041130,0.05,0.05,TCG Player,Bloodhaze Wolverine,-28.57142639160156,Throne_of_Eldraine_Foil
337,ABUGames,0.02,0,2019-11-041130,0.04,0.04,TCG Player,Blow Your House Down,100.0,Throne_of_Eldraine_Foil
338,ABUGames,0.03,0,2019-11-041130,0.08,0.08,TCG Player,Bog Naughty,0.0,Throne_of_Eldraine_Foil
339,Card Kingdom,1.23,0,2019-11-041130,3.44,2.49,StrikeZone,Bonecrusher Giant,2.994016408920288,Throne_of_Eldraine_Foil
340,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Boulder Rush,,Throne_of_Eldraine_Foil
341,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Bramblefort Fink,,Throne_of_Eldraine_Foil
342,CoolStuff,10.0,0,2019-11-041130,17.7,15.99,StrikeZone,Brazen Borrower,1.374580144882202,Throne_of_Eldraine_Foil
343,ABUGames,0.02,0,2019-11-041130,0.11,0.11,TCG Player,Brimstone Trebuchet,-8.333332061767576,Throne_of_Eldraine_Foil
344,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Bring Back,,Throne_of_Eldraine_Foil
345,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Bring to Life,,Throne_of_Eldraine_Foil
346,ABUGames,0.03,0,2019-11-041130,0.07,0.07,TCG Player,Burning-Yard Trainer,0.0,Throne_of_Eldraine_Foil
347,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Cast Off,,Throne_of_Eldraine_Foil
348,CoolStuff,12.0,0,2019-11-041130,1.46,1.46,TCG Player,Castle Ardenvale,-4.575159072875977,Throne_of_Eldraine_Foil
349,CoolStuff,10.0,0,2019-11-041130,1.44,1.44,TCG Player,Castle Embereth,-5.882347583770753,Throne_of_Eldraine_Foil
350,CoolStuff,15.0,0,2019-11-041130,1.99,1.99,TCG Player,Castle Garenbrig,-21.3438720703125,Throne_of_Eldraine_Foil
351,CoolStuff,15.0,0,2019-11-041130,2.32,2.32,TCG Player,Castle Locthwain,-17.43772315979004,Throne_of_Eldraine_Foil
352,CoolStuff,15.0,0,2019-11-041130,2.51,2.51,TCG Player,Castle Vantress,-8.058609008789062,Throne_of_Eldraine_Foil
353,ABUGames,0.05,0,2019-11-041130,0.04,0.04,TCG Player,Cauldron's Gift,0.0,Throne_of_Eldraine_Foil
354,StrikeZone,1.0,0,2019-11-041130,1.28,0.75,CoolStuff,Cauldron Familiar,52.38095474243164,Throne_of_Eldraine_Foil
355,ABUGames,0.02,0,2019-11-041130,0.04,0.04,TCG Player,Charmed Sleep,-20.000003814697266,Throne_of_Eldraine_Foil
356,CoolStuff,13.0,0,2019-11-041130,1.56,1.49,Card Kingdom,Charming Prince,-20.000003814697266,Throne_of_Eldraine_Foil
357,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Chittering Witch,,Throne_of_Eldraine_Foil
358,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Chop Down,,Throne_of_Eldraine_Foil
359,StrikeZone,6.0,0,2019-11-041130,7.64,7.64,TCG Player,"Chulane, Teller of Tales",-12.585811614990234,Throne_of_Eldraine_Foil
360,CoolStuff,7.0,0,2019-11-041130,1.15,0.49,Card Kingdom,Clackbridge Troll,-4.9586825370788565,Throne_of_Eldraine_Foil
361,ABUGames,0.05,0,2019-11-041130,0.33,0.33,TCG Player,Claim the Firstborn,10.0,Throne_of_Eldraine_Foil
362,ABUGames,0.03,0,2019-11-041130,0.07,0.07,TCG Player,Clockwork Servant,0.0,Throne_of_Eldraine_Foil
363,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Command Tower,,Throne_of_Eldraine_Foil
364,ABUGames,0.02,0,2019-11-041130,0.18,0.18,TCG Player,Corridor Monitor,-14.285707473754885,Throne_of_Eldraine_Foil
365,ABUGames,0.05,0,2019-11-041130,0.12,0.12,TCG Player,Covetous Urge,0.0,Throne_of_Eldraine_Foil
366,ABUGames,0.03,0,2019-11-041130,0.35000000000000003,0.25,CoolStuff,Crashing Drawbridge,0.0,Throne_of_Eldraine_Foil
367,ABUGames,0.02,0,2019-11-041130,0.11,0.11,TCG Player,Crystal Slipper,0.0,Throne_of_Eldraine_Foil
368,UNDEFINED,0.0,0,2019-11-041130,0.51,0.25,Card Kingdom,Curious Pair,-1.923075079917907,Throne_of_Eldraine_Foil
369,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Curry Favor,,Throne_of_Eldraine_Foil
370,ABUGames,9.59,0,2019-11-041130,0.94,0.94,TCG Player,Dance of the Manse,-39.74358749389648,Throne_of_Eldraine_Foil
371,StrikeZone,1.0,0,2019-11-041130,1.8,1.8,TCG Player,Deafening Silence,-20.000001907348636,Throne_of_Eldraine_Foil
372,ABUGames,0.05,0,2019-11-041130,0.4,0.35,Card Kingdom,Deathless Knight,-2.439022064208984,Throne_of_Eldraine_Foil
373,Card Kingdom,0.06,0,2019-11-041130,0.19,0.19,ABUGames,Didn't Say Please,0.0,Throne_of_Eldraine_Foil
374,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Dizzying Swoop,,Throne_of_Eldraine_Foil
375,TCG Player,0.2,0,2019-11-041130,1.25,0.79,Card Kingdom,Doom Foretold,-2.343747854232788,Throne_of_Eldraine_Foil
376,ChannelFireball,4.0,0,2019-11-041130,6.69,6.69,TCG Player,Drown in the Loch,-13.003900527954102,Throne_of_Eldraine_Foil
377,ABUGames,0.03,0,2019-11-041130,0.35000000000000003,0.25,Card Kingdom,Dwarven Mine,-5.405407905578613,Throne_of_Eldraine_Foil
378,StrikeZone,0.25,0,2019-11-041130,1.12,0.79,StrikeZone,Edgewall Innkeeper,-12.499998092651367,Throne_of_Eldraine_Foil
379,ABUGames,0.05,0,2019-11-041130,0.09,0.09,TCG Player,Elite Headhunter,0.0,Throne_of_Eldraine_Foil
380,ChannelFireball,12.0,0,2019-11-041130,10.29,10.29,TCG Player,Embercleave,-39.434959411621094,Throne_of_Eldraine_Foil
381,ABUGames,0.02,0,2019-11-041130,0.04,0.04,TCG Player,Embereth Paladin,33.333335876464844,Throne_of_Eldraine_Foil
382,UNDEFINED,0.0,0,2019-11-041130,0.94,0.29,Card Kingdom,Embereth Shieldbreaker,-1.052630543708801,Throne_of_Eldraine_Foil
383,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Embereth Skyblazer,,Throne_of_Eldraine_Foil
384,CoolStuff,50.0,0,2019-11-041130,6.76,6.76,TCG Player,"Emry, Lurker of the Loch",-2.73380708694458,Throne_of_Eldraine_Foil
385,ABUGames,0.05,0,2019-11-041130,0.09,0.09,TCG Player,Enchanted Carriage,80.00000762939453,Throne_of_Eldraine_Foil
386,ABUGames,0.05,0,2019-11-041130,0.2,0.2,TCG Player,Epic Downfall,-78.26087188720703,Throne_of_Eldraine_Foil
387,ABUGames,4.54,0,2019-11-041130,0.27,0.27,TCG Player,Escape to the Wilds,0.0,Throne_of_Eldraine_Foil
388,ABUGames,0.02,0,2019-11-041130,0.8300000000000001,0.19,ABUGames,Eye Collector,937.5,Throne_of_Eldraine_Foil
389,CoolStuff,40.0,0,2019-11-041130,25.52,25.52,TCG Player,Fabled Passage,-3.770738840103149,Throne_of_Eldraine_Foil
390,StrikeZone,0.5,0,2019-11-041130,1.79,1.49,Card Kingdom,Fae of Wishes,-12.682926177978516,Throne_of_Eldraine_Foil
391,CoolStuff,1.5,0,2019-11-041130,2.48,2.48,TCG Player,Faeburrow Elder,-14.776633262634276,Throne_of_Eldraine_Foil
392,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Faerie Formation,,Throne_of_Eldraine_Foil
393,UNDEFINED,0.0,0,2019-11-041130,0.18,0.25,Card Kingdom,Faerie Guidemother,0.0,Throne_of_Eldraine_Foil
394,Card Kingdom,0.08,0,2019-11-041130,0.2,0.2,TCG Player,Faerie Vandal,-75.90361785888672,Throne_of_Eldraine_Foil
395,CoolStuff,7.5,0,2019-11-041130,0.52,0.52,TCG Player,Feasting Troll King,-11.864405632019045,Throne_of_Eldraine_Foil
396,ABUGames,0.02,0,2019-11-041130,0.08,0.08,TCG Player,Fell the Pheasant,59.99999618530274,Throne_of_Eldraine_Foil
397,ABUGames,0.05,0,2019-11-041130,0.1,0.1,TCG Player,Ferocity of the Wilds,0.0,Throne_of_Eldraine_Foil
398,UNDEFINED,0.0,0,2019-11-041130,0.0,999999.0,Unknown,Fertile Footsteps,,Throne_of_Eldraine_Foil
399,CoolStuff,10.0,0,2019-11-041130,1.99,1.99,TCG Player,Fervent Champion,-19.10569190979004,Throne_of_Eldraine_Foil
400,ABUGames,0.02,0,2019-11-041130,0.04,0.04,TCG Player,Festive Funeral,-20.000003814697266,Throne_of_Eldraine_Foil
401,ABUGames,0.02,0,2019-11-041130,0.08,0.08,TCG Player,Fierce Witchstalker,14.285712242126465,Throne_of_Eldraine_Foil
